"","Site","RCP","Period","Rgroup","GCM","M.Bmass","SD.Bmass","Med.Bmass","MAT","MAP","Site_Type"
"3543",7,"RCP85","Mid","shrub","MIROC5",8.34906148,0.903283923842707,8.4184365,7.30869605,466.7004999,"C3"
"3544",7,"RCP85","Mid","shrub","MRI-CGCM3",8.54589857,0.893007063376109,8.709763,5.41005062,482.86980072,"C3"
"3545",7,"RCP85","Mid","shrub","NorESM1-M",8.34604986,0.648718678350865,8.3900535,6.7329804,439.61300017,"C3"
"3546",7,"RCP85","Late","a.forb","CanESM2",6.674180105,0.141051472103754,6.67132975,10.20332438,611.45729919,"C3"
"3547",7,"RCP85","Late","a.forb","CCSM4",6.703056595,0.310988115406833,6.74041425,9.58421243,435.68519985,"C3"
"3548",7,"RCP85","Late","a.forb","CNRM-CM5",6.28710007,0.168207749195847,6.2892175,9.06096267,533.89640194,"C3"
"3549",7,"RCP85","Late","a.forb","CSIRO-Mk3-6-0",6.37651904,0.171732309351385,6.349051,9.28250163,526.18600067,"C3"
"3550",7,"RCP85","Late","a.forb","GFDL-ESM2G",6.61965727,0.134599331711824,6.609878,8.27894418,604.96209964,"C3"
"3551",7,"RCP45","Mid","sagebrush","bcc-csm1-1",577.60464728,28.4128763114319,582.1848755,5.92659421,398.26799924,"C3"
"3552",7,"RCP45","Mid","sagebrush","CanESM2",776.36976072,71.3772368214223,785.089722,6.68453657,490.01329864,"C3"
"3553",7,"RCP45","Mid","sagebrush","CCSM4",661.60129153,69.3287103013311,652.5281675,6.2048452,441.11060086,"C3"
"3554",7,"RCP45","Mid","sagebrush","CNRM-CM5",757.67838924,65.3707034647858,770.494293,5.57295501,509.74780093,"C3"
"3555",7,"RCP45","Mid","sagebrush","CSIRO-Mk3-6-0",760.14863832,52.4392899673741,772.201843,6.02052876,496.806199,"C3"
"3556",7,"RCP45","Mid","sagebrush","GFDL-ESM2G",713.59995669,64.5266617346896,698.153473,5.6307373,460.20229949,"C3"
"3557",7,"RCP45","Mid","sagebrush","GFDL-ESM2M",717.4945526,48.2105237317347,707.5722045,5.04727584,476.77239986,"C3"
"3558",7,"RCP85","Mid","sagebrush","GFDL-ESM2M",798.55560183,51.5888822988712,783.236786,5.60231239,486.94980099,"C3"
"3559",7,"RCP85","Mid","sagebrush","HadGEM2-CC365",673.16084347,83.9494814970909,651.471771,6.96806237,435.78179931,"C3"
"3560",7,"RCP85","Mid","sagebrush","HadGEM2-ES365",707.91967222,35.4766217347686,714.268616,7.31573809,434.69180053,"C3"
"3561",7,"RCP85","Mid","sagebrush","inmcm4",600.4174243,58.6822030992425,583.699738,5.8041759,399.98489897,"C3"
"3562",7,"RCP85","Mid","sagebrush","IPSL-CM5A-LR",680.27803345,60.9284474143176,698.884857,6.73832235,442.51469995,"C3"
"3563",7,"RCP85","Mid","sagebrush","IPSL-CM5A-MR",696.25194215,63.9335792076968,713.982483,7.22056334,431.15699984,"C3"
"3564",7,"RCP85","Mid","sagebrush","MIROC-ESM",857.53269473,89.9888121131798,855.5643005,7.78417296,532.4035001,"C3"
"3565",7,"RCP85","Mid","sagebrush","MIROC-ESM-CHEM",824.81211126,71.1103253008525,832.9074095,8.04838739,493.26270138,"C3"
"3566",7,"RCP85","Mid","sagebrush","MIROC5",758.50692503,73.2709424417507,758.4087215,7.30869605,466.7004999,"C3"
"3567",7,"RCP85","Mid","sagebrush","MRI-CGCM3",726.25739014,51.6036332230259,727.335724,5.41005062,482.86980072,"C3"
"3568",7,"RCP85","Mid","sagebrush","NorESM1-M",688.87651367,40.1598148830716,693.4249875,6.7329804,439.61300017,"C3"
"3569",7,"RCP85","Mid","shrub","bcc-csm1-1",8.44483337,0.725305095258368,8.428068,6.52949319,417.95909914,"C3"
"3570",7,"RCP85","Mid","shrub","CanESM2",8.79876814,0.922239751411144,8.887763,7.25473565,493.01350011,"C3"
"3571",7,"RCP85","Mid","shrub","CCSM4",8.81425145,1.28906469926296,8.5207175,7.20094,413.94470025,"C3"
"3572",7,"RCP85","Mid","shrub","CNRM-CM5",8.23275941,1.15281234821273,8.4312335,6.26724214,481.10819853,"C3"
"3573",7,"RCP85","Mid","shrub","CSIRO-Mk3-6-0",8.75443147,0.818244941974799,8.702007,6.13107162,463.89139891,"C3"
"3574",7,"RCP85","Mid","shrub","GFDL-ESM2G",9.21234144,0.907950739958795,9.1214465,5.68717885,509.53730375,"C3"
"3575",7,"RCP85","Mid","shrub","GFDL-ESM2M",8.56210145,1.420370616933,8.1768045,5.60231239,486.94980099,"C3"
"3576",7,"RCP85","Mid","shrub","HadGEM2-CC365",8.74524539,1.3274010779958,8.6783595,6.96806237,435.78179931,"C3"
"3577",7,"RCP85","Mid","shrub","HadGEM2-ES365",8.32686483,1.05608194309712,8.1506925,7.31573809,434.69180053,"C3"
"3578",7,"RCP85","Mid","shrub","inmcm4",8.26025244,1.21417898807668,8.364903,5.8041759,399.98489897,"C3"
"3579",7,"RCP85","Mid","shrub","IPSL-CM5A-LR",9.03927048,0.604637267726199,9.1196825,6.73832235,442.51469995,"C3"
"3580",7,"RCP85","Mid","shrub","IPSL-CM5A-MR",8.71067075,1.08624392655538,8.7522425,7.22056334,431.15699984,"C3"
"3581",7,"RCP85","Mid","shrub","MIROC-ESM",8.58585716,0.832719753214872,8.586972,7.78417296,532.4035001,"C3"
"3582",7,"RCP85","Mid","shrub","MIROC-ESM-CHEM",8.72603541,0.874154800633855,8.633039,8.04838739,493.26270138,"C3"
"3583",7,"RCP45","Mid","shrub","MRI-CGCM3",9.02179635,0.81258266716456,9.115819,4.95508504,439.27100002,"C3"
"3584",7,"RCP45","Mid","shrub","NorESM1-M",8.75872891,0.936480370674769,8.865912,6.09134159,460.54670137,"C3"
"3585",7,"RCP85","Late","a.forb","bcc-csm1-1",6.193306505,0.136626363932451,6.19737575,9.0166494,380.79259827,"C3"
"3586",7,"RCP45","Mid","sagebrush","HadGEM2-ES365",678.32770999,56.432255177393,678.6506955,6.60885176,427.34760101,"C3"
"3587",7,"RCP45","Mid","sagebrush","inmcm4",626.33173278,37.2567250601094,628.6689455,5.01291502,414.74199954,"C3"
"3588",7,"RCP45","Mid","sagebrush","IPSL-CM5A-LR",694.47549251,43.0884195981036,687.5848695,6.42832856,428.71769985,"C3"
"3589",7,"RCP45","Mid","sagebrush","IPSL-CM5A-MR",682.02340328,59.0721858707264,680.9789425,6.33997007,431.59710054,"C3"
"3590",7,"RCP45","Mid","sagebrush","MIROC-ESM",813.03872924,57.1489955869553,808.424164,7.3230137,504.24539885,"C3"
"3591",7,"RCP85","Late","a.forb","GFDL-ESM2M",5.9720032,0.136084618949077,5.97393225,7.86659958,521.84579983,"C3"
"3592",7,"RCP85","Late","a.forb","HadGEM2-CC365",6.238333055,0.153214687809883,6.23583325,10.99309194,418.26259915,"C3"
"3593",7,"RCP45","Mid","sagebrush","MRI-CGCM3",670.44020814,43.2845317486583,663.10733,4.95508504,439.27100002,"C3"
"3594",7,"RCP45","Mid","sagebrush","NorESM1-M",730.63963931,58.6496695369993,737.3247375,6.09134159,460.54670137,"C3"
"3595",7,"RCP45","Mid","shrub","bcc-csm1-1",8.73747354,0.840692748775055,8.5896195,5.92659421,398.26799924,"C3"
"3596",7,"RCP45","Mid","shrub","CanESM2",8.29530808,0.929596442822136,8.429708,6.68453657,490.01329864,"C3"
"3597",7,"RCP45","Mid","shrub","CCSM4",8.75018035,0.913927350916085,8.8545815,6.2048452,441.11060086,"C3"
"3598",7,"RCP45","Mid","sagebrush","HadGEM2-CC365",718.94212466,27.7059931185335,720.373566,6.2654652,450.57739994,"C3"
"3599",7,"RCP45","Mid","shrub","CSIRO-Mk3-6-0",8.57541267,1.03081738806437,8.5489015,6.02052876,496.806199,"C3"
"3600",7,"RCP45","Mid","shrub","GFDL-ESM2G",8.80502755,1.04774515826826,8.8389155,5.6307373,460.20229949,"C3"
"3601",7,"RCP45","Mid","shrub","GFDL-ESM2M",8.45374953,0.970157530824288,8.5532325,5.04727584,476.77239986,"C3"
"3602",7,"RCP45","Mid","shrub","HadGEM2-CC365",8.38398025,1.07382623006021,8.3135795,6.2654652,450.57739994,"C3"
"3603",7,"RCP45","Mid","shrub","HadGEM2-ES365",8.42932314,0.971749870697655,8.388494,6.60885176,427.34760101,"C3"
"3604",7,"RCP45","Mid","sagebrush","MIROC-ESM-CHEM",839.26513736,89.1331462464998,857.6248475,7.11549551,516.83909885,"C3"
"3605",7,"RCP45","Mid","sagebrush","MIROC5",767.59366214,56.7810681986605,768.7504885,6.74868635,496.91150113,"C3"
"3606",7,"RCP45","Mid","shrub","IPSL-CM5A-MR",8.12387329,0.863057886583516,7.971169,6.33997007,431.59710054,"C3"
"3607",7,"RCP45","Mid","shrub","MIROC-ESM",8.78358336,0.923911378760759,8.8893915,7.3230137,504.24539885,"C3"
"3608",7,"RCP45","Mid","shrub","MIROC-ESM-CHEM",8.38008485,0.908539052211072,8.2599315,7.11549551,516.83909885,"C3"
"3609",7,"RCP45","Mid","shrub","MIROC5",8.78398355,0.838308569237122,8.928202,6.74868635,496.91150113,"C3"
"3610",7,"RCP45","Mid","shrub","IPSL-CM5A-LR",8.8401828,1.08517208020312,8.6406865,6.42832856,428.71769985,"C3"
"3611",7,"RCP45","Mid","shrub","CNRM-CM5",8.83178197,1.10404994618227,8.889186,5.57295501,509.74780093,"C3"
"3612",7,"RCP45","Mid","shrub","inmcm4",8.39336921,1.21551703088016,8.4902485,5.01291502,414.74199954,"C3"
"3613",8,"RCP85","Mid","p.cool.grass","CCSM4",72.23244696,4.78281451995529,72.3411865,7.20312231,412.64900023,"C3"
"3614",8,"RCP85","Mid","p.cool.grass","MIROC-ESM-CHEM",74.3354988,5.88964836885251,73.5864185,8.05484871,492.02299962,"C3"
"3615",8,"RCP85","Mid","p.cool.grass","GFDL-ESM2G",66.78256408,5.15285439591492,66.4405785,5.68882235,510.93110352,"C3"
"3616",8,"RCP85","Mid","p.cool.grass","GFDL-ESM2M",68.74263597,4.89145422646295,68.21093,5.60092988,487.84030031,"C3"
"3617",8,"RCP85","Mid","p.cool.grass","CNRM-CM5",69.56904497,3.89124878957508,69.0380555,6.2657124,481.19000032,"C3"
"3618",8,"RCP85","Mid","p.cool.grass","CSIRO-Mk3-6-0",69.59154654,2.78847495860543,69.433159,6.13469206,463.25630039,"C3"
"3619",8,"RCP85","Mid","p.cool.grass","inmcm4",73.39879138,6.43506040938347,70.978256,5.80111357,400.00260131,"C3"
"3620",8,"RCP85","Mid","p.cool.grass","IPSL-CM5A-LR",72.47793158,5.67714309340398,70.6743125,6.73675151,442.23899938,"C3"
"3621",8,"RCP85","Mid","p.cool.grass","IPSL-CM5A-MR",69.18861403,5.76858533051055,67.913845,7.2230037,431.18289947,"C3"
"3622",8,"RCP85","Mid","p.cool.grass","MIROC-ESM",74.23286896,5.30364623148711,73.6565325,7.78076299,531.72720219,"C3"
"3623",8,"RCP85","Mid","a.forb","NorESM1-M",5.74948978,0.173286798072011,5.7275695,6.72881421,440.09289887,"C3"
"3624",8,"RCP85","Mid","p.cool.grass","bcc-csm1-1",74.47090494,5.24528236272616,75.020805,6.52869231,417.59370111,"C3"
"3625",8,"RCP85","Mid","p.cool.grass","CanESM2",70.30060155,7.4387484111482,67.581535,7.25452908,493.02030002,"C3"
"3626",8,"RCP85","Mid","p.warm.grass","HadGEM2-ES365",40.62833278,3.54765848653516,41.095194,7.31675587,434.47100097,"C3"
"3627",8,"RCP85","Mid","p.warm.grass","inmcm4",39.14882177,2.37884285470245,38.894329,5.80111357,400.00260131,"C3"
"3628",8,"RCP85","Mid","p.warm.grass","IPSL-CM5A-LR",43.49100858,2.39956842264982,42.98645,6.73675151,442.23899938,"C3"
"3629",8,"RCP85","Mid","p.warm.grass","IPSL-CM5A-MR",41.08594649,3.54478090940707,40.8061545,7.2230037,431.18289947,"C3"
"3630",8,"RCP85","Mid","p.warm.grass","MIROC-ESM",44.07534159,2.46757279665575,44.354763,7.78076299,531.72720219,"C3"
"3631",8,"RCP85","Mid","p.cool.grass","HadGEM2-CC365",72.55561595,5.67951497378349,72.795246,6.96680643,436.96910066,"C3"
"3632",8,"RCP85","Mid","p.cool.grass","HadGEM2-ES365",72.91143657,5.2914548227778,73.22036,7.31675587,434.47100097,"C3"
"3633",8,"historical","historical","shrub","GFDL-ESM2G",7.25950967,0.688964369403305,7.207815,1.88603357,239.80209994,"C3"
"3634",8,"historical","historical","shrub","GFDL-ESM2M",7.12056434,0.936185308811427,7.14832,1.97930648,254.47450138,"C3"
"3635",8,"historical","historical","shrub","HadGEM2-CC365",7.53126485,0.653523825312975,7.652695,2.14298103,246.08909983,"C3"
"3636",8,"historical","historical","shrub","HadGEM2-ES365",7.73831878,0.868906156824979,7.5968715,2.05777822,247.1699002,"C3"
"3637",8,"historical","historical","shrub","inmcm4",7.41461471,0.721597093665748,7.563743,1.90655017,242.74269977,"C3"
"3638",8,"historical","historical","shrub","IPSL-CM5A-LR",7.77189554,0.669258834903381,7.782738,1.80442809,239.44860042,"C3"
"3639",8,"historical","historical","shrub","IPSL-CM5A-MR",7.4482336,0.635595238805613,7.4293805,2.10113433,247.99799956,"C3"
"3640",8,"historical","historical","shrub","MIROC-ESM",7.89659841,0.907748356558684,7.7821805,2.03053847,251.59709914,"C3"
"3641",8,"historical","historical","shrub","MIROC-ESM-CHEM",7.97734947,0.71219929375412,7.9173755,1.95194297,256.00980036,"C3"
"3642",8,"historical","historical","shrub","MIROC5",7.46359953,0.559045761522789,7.475808,2.19758534,249.66479917,"C3"
"3643",8,"historical","historical","shrub","MRI-CGCM3",7.85942465,0.904243369968979,7.950444,2.15290716,253.05829957,"C3"
"3644",8,"historical","historical","shrub","NorESM1-M",7.5756923,0.712761880971004,7.531033,2.05644646,247.21300006,"C3"
"3645",8,"RCP45","Late","p.warm.grass","HadGEM2-ES365",40.35221514,2.28097193067569,40.134495,8.11795089,438.39100035,"C3"
"3646",8,"RCP45","Late","p.warm.grass","inmcm4",41.09241057,4.23002809925541,39.2413695,5.96947677,422.2688007,"C3"
"3647",8,"RCP45","Late","p.warm.grass","IPSL-CM5A-LR",41.05285938,3.44065478998129,41.281519,7.2583013,423.89259915,"C3"
"3648",8,"RCP45","Late","p.warm.grass","IPSL-CM5A-MR",43.82226905,1.79315735816164,43.792786,7.36566094,434.9415994,"C3"
"3649",8,"RCP45","Late","p.warm.grass","MIROC-ESM",44.53132855,3.43915310245482,45.6809235,8.87572042,526.63170165,"C3"
"3650",8,"RCP45","Late","p.warm.grass","MIROC-ESM-CHEM",43.31784263,4.21626335928773,43.3495655,8.6739123,524.21800202,"C3"
"3651",8,"RCP45","Late","p.warm.grass","MIROC5",43.73463963,2.20910769508738,43.3118325,7.73535031,473.24739897,"C3"
"3652",8,"RCP45","Late","p.warm.grass","MRI-CGCM3",43.07690133,2.68977918059084,43.2693675,5.78858906,461.28189855,"C3"
"3653",8,"RCP45","Late","p.warm.grass","NorESM1-M",43.10189837,2.08742424735411,42.8885995,7.32801558,478.10019713,"C3"
"3654",8,"RCP45","Late","sagebrush","bcc-csm1-1",601.96660399,67.7780101941559,607.1763,6.27988932,407.97850007,"C3"
"3655",8,"RCP45","Late","sagebrush","CanESM2",791.46778807,49.0199621254491,788.1702575,7.8548141,494.45539823,"C3"
"3656",8,"RCP45","Late","sagebrush","CCSM4",710.1898193,53.1747358627789,721.8204345,7.09239539,449.52820101,"C3"
"3657",8,"RCP45","Late","sagebrush","CNRM-CM5",777.00961303,43.8945932080416,781.260376,6.89939906,499.13529936,"C3"
"3658",8,"RCP45","Late","sagebrush","CSIRO-Mk3-6-0",794.462796,64.0813647782331,774.7352905,7.07215659,488.83849975,"C3"
"3659",8,"RCP45","Late","sagebrush","GFDL-ESM2G",919.59269106,63.4230147779877,911.4432065,5.91617824,548.48050289,"C3"
"3660",8,"RCP45","Late","sagebrush","GFDL-ESM2M",663.72827643,57.7035933058578,654.9853515,5.53694072,469.59470215,"C3"
"3661",8,"RCP45","Late","sagebrush","HadGEM2-CC365",717.15717039,95.3979198679484,695.0242615,7.34832592,445.13159883,"C3"
"3662",8,"RCP45","Late","sagebrush","HadGEM2-ES365",701.14336978,76.988745867996,704.538788,8.11795089,438.39100035,"C3"
"3663",8,"RCP45","Late","sagebrush","inmcm4",611.3636688,74.9574917860671,608.0533145,5.96947677,422.2688007,"C3"
"3664",8,"RCP45","Late","sagebrush","IPSL-CM5A-LR",683.07997557,54.4450115260422,675.678436,7.2583013,423.89259915,"C3"
"3665",8,"RCP45","Late","sagebrush","IPSL-CM5A-MR",684.89949587,68.5917905190996,711.660034,7.36566094,434.9415994,"C3"
"3666",8,"RCP45","Late","sagebrush","MIROC-ESM",863.65272343,74.4694026870815,847.2966615,8.87572042,526.63170165,"C3"
"3667",8,"RCP45","Late","sagebrush","MIROC-ESM-CHEM",879.71080992,45.9828283421751,880.6016235,8.6739123,524.21800202,"C3"
"3668",8,"RCP45","Late","sagebrush","MIROC5",802.04270815,42.541283670053,798.149536,7.73535031,473.24739897,"C3"
"3669",8,"RCP45","Late","sagebrush","MRI-CGCM3",731.93125489,53.9226913286151,743.2797245,5.78858906,461.28189855,"C3"
"3670",8,"RCP45","Late","sagebrush","NorESM1-M",791.37985776,34.4724212043367,790.8512265,7.32801558,478.10019713,"C3"
"3671",8,"RCP45","Late","shrub","bcc-csm1-1",8.49382748,1.02173463980821,8.5993585,6.27988932,407.97850007,"C3"
"3672",8,"RCP45","Late","shrub","CanESM2",8.90332724,1.04616542409465,8.904277,7.8548141,494.45539823,"C3"
"3673",8,"RCP45","Late","shrub","CCSM4",8.31936302,1.14558447359408,8.2998055,7.09239539,449.52820101,"C3"
"3674",8,"RCP45","Late","shrub","CNRM-CM5",8.36821225,0.921999295169765,8.3845705,6.89939906,499.13529936,"C3"
"3675",8,"RCP45","Late","shrub","CSIRO-Mk3-6-0",8.3687764,0.784394251393695,8.282947,7.07215659,488.83849975,"C3"
"3676",8,"RCP45","Late","shrub","GFDL-ESM2G",8.30573166,1.04224942249666,8.3831815,5.91617824,548.48050289,"C3"
"3677",8,"RCP45","Late","shrub","GFDL-ESM2M",8.69972502,1.27839363526713,8.6466365,5.53694072,469.59470215,"C3"
"3678",8,"RCP45","Late","shrub","HadGEM2-CC365",8.35977635,0.890377078898421,8.288915,7.34832592,445.13159883,"C3"
"3679",8,"RCP45","Late","shrub","HadGEM2-ES365",8.38928298,0.957319020477194,8.336648,8.11795089,438.39100035,"C3"
"3680",8,"RCP45","Late","shrub","inmcm4",8.7077393,1.20777277128315,8.602248,5.96947677,422.2688007,"C3"
"3681",8,"RCP45","Late","shrub","IPSL-CM5A-LR",8.14657767,0.964170137510948,8.037653,7.2583013,423.89259915,"C3"
"3682",8,"RCP45","Late","shrub","IPSL-CM5A-MR",8.62637133,0.959795784915298,8.5936195,7.36566094,434.9415994,"C3"
"3683",8,"RCP45","Late","shrub","MIROC-ESM",8.57765436,0.959943824190113,8.620195,8.87572042,526.63170165,"C3"
"3684",8,"RCP45","Late","shrub","MIROC-ESM-CHEM",8.53106754,0.910867298189045,8.4302255,8.6739123,524.21800202,"C3"
"3685",8,"RCP45","Late","shrub","MIROC5",8.30307696,0.648002928042813,8.385474,7.73535031,473.24739897,"C3"
"3686",8,"RCP45","Late","shrub","MRI-CGCM3",8.58799055,0.883846342870172,8.7716535,5.78858906,461.28189855,"C3"
"3687",8,"RCP45","Late","shrub","NorESM1-M",8.66642499,0.972379037434285,8.64345,7.32801558,478.10019713,"C3"
"3688",8,"RCP45","Mid","a.forb","bcc-csm1-1",5.868846475,0.160546193352081,5.87584625,5.92536659,400.61239897,"C3"
"3689",8,"RCP45","Mid","a.forb","CanESM2",5.84269124,0.122139493939451,5.8473445,6.68510988,490.26169919,"C3"
"3690",8,"RCP45","Mid","a.forb","CCSM4",5.93718983,0.186575352355795,5.91769125,6.20746997,441.47239989,"C3"
"3691",8,"RCP45","Mid","a.forb","CNRM-CM5",5.996851375,0.157370357541932,6.0085155,5.57495056,509.42150024,"C3"
"3692",8,"RCP45","Mid","a.forb","CSIRO-Mk3-6-0",5.80531504,0.120152843883595,5.79704225,6.01730139,497.14560065,"C3"
"3693",8,"RCP45","Mid","a.forb","GFDL-ESM2G",5.706417,0.115159872523266,5.70105325,5.62933628,459.95829927,"C3"
"3694",8,"RCP45","Mid","a.forb","GFDL-ESM2M",5.753981965,0.141999803926309,5.751531,5.04551475,475.25849852,"C3"
"3695",8,"RCP45","Mid","a.forb","HadGEM2-CC365",5.585014695,0.162269348086765,5.57033025,6.26341363,451.10399934,"C3"
"3696",8,"RCP45","Mid","a.forb","HadGEM2-ES365",5.708518995,0.120867102297621,5.69208725,6.60928618,427.38200074,"C3"
"3697",8,"RCP45","Mid","a.forb","inmcm4",6.19550003,0.158288146127151,6.193042,5.01020209,415.24310058,"C3"
"3698",8,"RCP45","Mid","a.forb","IPSL-CM5A-LR",6.31457397,0.148978174045049,6.31259425,6.42861021,428.03950074,"C3"
"3699",8,"RCP45","Mid","a.forb","IPSL-CM5A-MR",6.558682215,0.103609811223664,6.546848,6.33877532,431.93589936,"C3"
"3700",8,"RCP45","Mid","a.forb","MIROC-ESM",5.69485632,0.147936807062997,5.68575875,7.32582687,504.67410154,"C3"
"3701",8,"RCP45","Mid","a.forb","MIROC-ESM-CHEM",6.454362265,0.200538773884945,6.4640145,7.11478027,515.46810027,"C3"
"3702",8,"RCP45","Mid","a.forb","MIROC5",6.02046035,0.206978586248717,5.9704245,6.75420303,497.36350066,"C3"
"3703",8,"RCP45","Mid","a.forb","MRI-CGCM3",5.38162228,0.122862087305811,5.379124,4.95703945,439.3322989,"C3"
"3704",8,"RCP45","Mid","a.forb","NorESM1-M",6.1745033,0.143421176554512,6.2081105,6.09191484,460.06579898,"C3"
"3705",8,"RCP45","Mid","p.cool.grass","bcc-csm1-1",70.82998098,5.7910477044257,69.3874665,5.92536659,400.61239897,"C3"
"3706",8,"RCP45","Mid","p.cool.grass","CanESM2",71.01068148,5.66309126194779,71.973587,6.68510988,490.26169919,"C3"
"3707",8,"RCP45","Mid","p.cool.grass","CCSM4",69.36467321,5.06241618133803,70.155052,6.20746997,441.47239989,"C3"
"3708",8,"RCP45","Mid","p.cool.grass","CNRM-CM5",73.10156006,4.13183469077755,72.4818115,5.57495056,509.42150024,"C3"
"3709",8,"RCP45","Mid","p.cool.grass","CSIRO-Mk3-6-0",69.9391432,4.89200452711645,69.85746,6.01730139,497.14560065,"C3"
"3710",8,"RCP45","Mid","p.cool.grass","GFDL-ESM2G",71.80764067,4.96280511842117,72.596653,5.62933628,459.95829927,"C3"
"3711",8,"RCP45","Mid","p.cool.grass","GFDL-ESM2M",71.902499,4.16729432162062,71.612873,5.04551475,475.25849852,"C3"
"3712",8,"RCP85","Mid","p.warm.grass","MIROC-ESM-CHEM",44.76943972,2.7003743382513,44.5430395,8.05484871,492.02299962,"C3"
"3713",8,"RCP85","Mid","p.warm.grass","MIROC5",42.86221029,2.29208184861671,42.6000385,7.30347093,466.61299958,"C3"
"3714",8,"RCP85","Mid","p.warm.grass","MRI-CGCM3",43.97578161,2.56599833747459,43.757803,5.41179464,482.67949859,"C3"
"3715",8,"RCP85","Mid","p.warm.grass","NorESM1-M",43.02725613,2.46815812536004,42.90881,6.72881421,440.09289887,"C3"
"3716",8,"RCP85","Mid","sagebrush","bcc-csm1-1",616.56620304,65.9447361157286,600.053894,6.52869231,417.59370111,"C3"
"3717",8,"RCP85","Mid","sagebrush","CanESM2",806.81003658,76.1887114978321,806.1319275,7.25452908,493.02030002,"C3"
"3718",8,"RCP85","Mid","sagebrush","CCSM4",625.19282167,42.8099806055107,617.317688,7.20312231,412.64900023,"C3"
"3719",8,"RCP85","Mid","sagebrush","CNRM-CM5",757.71382687,44.7972933168754,762.5003665,6.2657124,481.19000032,"C3"
"3720",8,"RCP85","Mid","sagebrush","CSIRO-Mk3-6-0",752.97494387,56.1312610902307,759.787903,6.13469206,463.25630039,"C3"
"3721",8,"RCP85","Mid","sagebrush","GFDL-ESM2G",832.59556457,47.7838286077317,832.6809995,5.68882235,510.93110352,"C3"
